18640|18640|bgu;4;1184
18126|18126|sb;14;11382
18873|18873|p.cair.masp;2;67126
18867|18867|sb;3;7240
18697|18697|stud.pal;20;29v
18683|18683|p.stras;1;54
18603b|18603|bgu;4;1153
18318|18318|sb;18;14031
18456|18456|p.cair.masp;3;67334
18330|18330|o.erem;;15
18324|18324|sb;18;14034
18442|18442|p.cair.masp;3;67315
18495|18495|bgu;4;1052lin1_34
18481|18481|p.leid.inst;;60
18278|18278|sb;18;13317
18522|18522|bgu;4;1089col3
18250|18250|short.texts;2;336
18536|18536|bgu;4;1098
18287|18287|sb;18;14027
18293|18293|o.erem;;21
18708|18708|stud.pal;20;55
18046|18046|sb;4;7399
18720|18720|stud.pal;20;71
18734|18734|stud.pal;20;101
18052|18052|sb;4;7442
18907|18907|p.cair.masp;2;67153dupl
18913|18913|p.cair.masp;2;67157
18085|18085|p.brook;;63
18091|18091|p.brook;;69
18917|18917|p.cair.masp;2;67161
18903|18903|p.cair.masp;2;67145
18095|18095|p.brook;;98
18081|18081|p.brook;;59
18056|18056|p.brook;;5
18730|18730|stud.pal;20;90
18724|18724|stud.pal;20;76
18042|18042|sb;4;7387
18297|18297|sb;18;13682
18283|18283|sb;18;14026
18268|18268|o.erem;;3
18532|18532|bgu;4;1094
18254|18254|sb;18;13574
18240|18240|stud.pal;22;16
18485|18485|p.leid.inst;;62
18491|18491|chr.wilck;;29
18308|18308|sb;18;14032
18334|18334|sb;18;13717
18452|18452|p.cair.masp;3;67327
18863|18863|p.nekr;;19
18877|18877|p.cair.masp;2;67130
18687|18687|stud.pal;20;11
18693|18693|stud.pal;20;25
18122|18122|bgu;17;2683
18644|18644|bgu;4;1194
18650|18650|bgu;4;1200
18136|18136|sb;14;11489
18651|18651|bgu;4;1201
18137|18137|sb;14;11491
18123|18123|bgu;19;2783
18645|18645|bgu;4;1195
18692|18692|stud.pal;20;22
18686|18686|stud.pal;20;9
18876|18876|p.cair.masp;2;67129
18862|18862|p.nekr;;23
18335|18335|sb;18;13955
18453|18453|p.cair.masp;3;67328
18321|18321|p.daris;;9
18309|18309|o.erem;;29
18490|18490|bgu;4;1015
18241|18241|stud.pal;22;20
18533|18533|bgu;4;1095
18269|18269|sb;18;13128|sb;18;13128
18282|18282|sb;18;14009
18296|18296|sb;18;14028
18725|18725|stud.pal;20;77
18043|18043|sb;26;16498
18057|18057|p.brook;;20
18719|18719|pap.agon;;7
18080|18080|p.brook;;56
18094|18094|p.brook;;72
18916|18916|p.cair.masp;2;67160
18914|18914|p.cair.masp;2;67158
18082|18082|p.brook;;60
18928|18928|p.cair.masp;2;67171
18096|18096|p.brook;;118
18069|18069|p.brook;;45
18041|18041|sb;4;7385
18727|18727|stud.pal;20;85
18733|18733|stud.pal;20;96
18055|18055|sb;4;7461
18280|18280|sb;18;13319
18294|18294|o.erem;;20
18243|18243|stud.pal;22;156
18257|18257|sb;18;13607
18531|18531|bgu;4;1093
18492|18492|bgu;4;1033
18486|18486|p.leid.inst;;66
18479|18479|p.leid.inst;;54
18451|18451|p.cair.masp;3;67326
18337|18337|sb;18;13175
18323|18323|o.erem;;6
18445|18445|p.cair.masp;3;67321
18874|18874|p.cair.masp;2;67127
18860|18860|sb;3;7181
18690|18690|stud.pal;20;18
18684|18684|p.stras;1;79
18109|18109|p.mil.congr.xiv;;pg52
18135|18135|sb;14;11477
18653|18653|bgu;4;1203
18647|18647|bgu;4;1197
18121|18121|sb;14;11346
18646|18646|bgu;4;1196
18120|18120|sb;14;11345
18134|18134|sb;14;11472
18652|18652|bgu;4;1202
18108|18108|p.mil.congr.xiv;;pg31
18685|18685|stud.pal;20;6
18691|18691|stud.pal;20;20
18849|18849|rom.mil.rec;1;78_67
18861|18861|sb;3;7201
18875|18875|p.cair.masp;2;67128
18322|18322|sb;18;13176
18444|18444|p.cair.masp;3;67320
18336|18336|o.erem;;17
19000|19000|p.cair.masp;1;67046
18478|18478|p.leid.inst;;52
18487|18487|p.leid.inst;;70r
18493|18493|bgu;4;1050
18256|18256|sb;18;13630
18530|18530|bgu;4;1092
18242|18242|stud.pal;22;32
18518|18518|bgu;4;1086
18295|18295|o.erem;;25
18281|18281|sb;18;14010
18054|18054|sb;4;7445
18040|18040|sb;4;7384
18726|18726|stud.pal;20;79
18068|18068|p.brook;;44
18097|18097|p.brook;;119
18083|18083|p.brook;;61
18915|18915|p.cair.masp;2;67159trpl
18901|18901|p.cair.masp;2;67143
18918|18918|p.cair.masp;2;67162
18568e|18568|bgu;4;1125
18930|18930|p.cair.masp;2;67186
18703|18703|stud.pal;20;45
18065|18065|p.brook;;40
18071|18071|p.brook;;46
18059|18059|p.brook;;34
18298|18298|c.pap.gr;2.1;29
18267|18267|o.erem;;2
18273|18273|p.daris;;14
18529|18529|bgu;4;1091
18528a|18528|bgu;4;1090
18313|18313|sb;18;13877
18475|18475|p.leid.inst;;50
18461|18461|p.cair.masp;3;67354
18307|18307|sb;18;13277
18878|18878|p.cair.masp;2;67131
18688|18688|stud.pal;20;16
18111|18111|p.mil.congr.xiv;;pg72
18663|18663|p.stras;1;5
18139|18139|sb;24;16280
18138|18138|sb;14;11496
18104|18104|p.brook;;169
18662|18662|p.stras;1;4
18110|18110|p.mil.congr.xiv;;pg61
18845|18845|rom.mil.rec;1;78_15
18689|18689|stud.pal;20;17
18851|18851|rom.mil.rec;1;78_22
18879|18879|p.cair.masp;2;67134
18676b|18676|p.stras;1;49
18312|18312|o.erem;;30
18474|18474|p.leid.inst;;40
18272|18272|sb;18;13172
18500|18500|bgu;4;1056
18299|18299|o.erem;;18
18058|18058|p.brook;;24
18716|18716|stud.pal;20;68v
18702|18702|stud.pal;20;37
18064|18064|p.brook;;39
18931|18931|p.cair.masp;2;67187
18919|18919|p.cair.masp;2;67163
18568d|18568|bgu;4;1151
18933|18933|p.cair.masp;2;67194
18099|18099|p.brook;;121
18714|18714|stud.pal;20;65
18072|18072|p.brook;;47
18066|18066|p.brook;;41
18700|18700|stud.pal;20;35
18728|18728|stud.pal;20;86
18270|18270|sb;18;13120
18516|18516|pap.agon;;2
18264|18264|o.erem;;1
18258|18258|o.erem;;7
18528b|18528|bgu;4;1090
18489|18489|p.leid.inst;;100
18304|18304|o.stras;2;860
18462|18462|p.cair.masp;3;67359
18476|18476|p.leid.inst;;51
18310|18310|o.erem;;11
18338|18338|o.erem;;19
18847|18847|rom.mil.rec;1;78_18
18853|18853|rom.mil.rec;1;78_38
18660|18660|p.stras;1;1
18106|18106|p.brook;;184
18112|18112|p.mil.congr.xiv;;pg74
18648|18648|bgu;4;1198
18649|18649|bgu;4;1199
18113|18113|p.mil.congr.xiv;;pg78
18675|18675|p.stras;1;48
18661|18661|p.stras;1;2
18107|18107|p.mil.congr.xiv;;pg29
18676a|18676|p.stras;1;49
18311|18311|sb;18;13743|sb;18;13743
18305|18305|o.erem;;5
18463|18463|p.leid.inst;;22
18488|18488|p.leid.inst;;70v
18528c|18528|bgu;4;1090
18503|18503|c.pap.gr;1;4
18271|18271|p.mil.congr.xviii;;pg47
18517|18517|bgu;4;1085
18729|18729|stud.pal;20;88
18067|18067|p.brook;;43
18701|18701|c.pap.gr;2.1;78
18715|18715|stud.pal;20;66
18073|18073|p.brook;;48
18098|18098|p.brook;;120
18926|18926|p.cair.masp;2;67170
18932|18932|p.cair.masp;2;67190
18088|18088|p.brook;;66
18936|18936|p.cair.masp;2;67206
18922|18922|p.cair.masp;2;67166
18568c|18568|bgu;4;1151
18266a|18266|o.erem;;8
18739|18739|stud.pal;20;114
18077|18077|p.brook;;53
18711|18711|stud.pal;20;59
18705|18705|stud.pal;20;52
18249|18249|short.texts;2;419
18513|18513|bgu;4;1072v
18275|18275|o.erem;;4
18261|18261|sb;18;13703
18544b|18544|bgu;4;1104
18507|18507|bgu;4;1062
18498|18498|bgu;4;1054
18329|18329|sb;18;13582
18301|18301|sb;18;13282
18315|18315|sb;18;13155
18732a|18732|stud.pal;20;92
18473|18473|p.leid.inst;;39
18856|18856|sb;3;6996
18659|18659|bgu;4;1209
18103|18103|p.brook;;148
18671|18671|chr.mitt;;93
18117|18117|sb;14;11329
18670|18670|p.stras;1;40
18116|18116|p.mil.congr.xiv;;pg112
18102|18102|p.brook;;124
18664|18664|p.stras;1;10
18880|18880|p.cair.masp;2;67137
18658|18658|bgu;4;1208
18857|18857|p.jena;2;6
18843|18843|rom.mil.rec;1;78_31
18314|18314|ddbdp;2018;1
18472|18472|p.leid.inst;;38
18466|18466|p.leid.inst;;29r
18300|18300|sb;18;14029
18328|18328|o.erem;;14
18499|18499|bgu;4;1055
18544c|18544|bgu;4;1104
18260|18260|sb;18;13606
18506|18506|bgu;4;1061
18512|18512|bgu;4;1072r
18274|18274|sb;18;14011
18704|18704|stud.pal;20;47
18062|18062|p.brook;;38
18076|18076|p.brook;;52
18738|18738|stud.pal;20;113
18568b|18568|bgu;4;1151
18923|18923|p.cair.masp;2;67167
18089|18089|p.brook;;67
18937|18937|p.cair.masp;2;67229
18921|18921|p.cair.masp;2;67165
18935|18935|p.cair.masp;2;67203
18909|18909|p.cair.masp;2;67154v
18266b|18266|o.erem;;8
18048|18048|sb;4;7438
18060|18060|p.brook;;36
18706|18706|stud.pal;20;53
18712|18712|stud.pal;20;60
18074|18074|p.brook;;50
18289|18289|sb;18;13935
18538|18538|bgu;4;1100
18504|18504|bgu;4;1059
18262|18262|sb;18;14025
18544a|18544|bgu;4;1104
18276|18276|o.erem;;9
18510|18510|bgu;4;1066
18528d|18528|bgu;4;1090
18458|18458|p.cair.masp;3;67351
18470|18470|p.leid.inst;;34
18316|18316|o.erem;;33
18732b|18732|stud.pal;20;92
18302|18302|sb;18;13283
18464|18464|p.leid.inst;;23
18855|18855|sb;3;6995
18841|18841|rom.mil.rec;1;78_36
18699|18699|stud.pal;20;34
18869|18869|sb;3;7258
18128|18128|sb;14;11384
18114|18114|p.mil.congr.xiv;;pg80
18672|18672|p.stras;1;46
18100|18100|p.brook;;122
18101|18101|p.brook;;123
18115|18115|p.mil.congr.xiv;;pg83
18129|18129|sb;14;11403
18868|18868|sb;3;7241
18698|18698|stud.pal;20;32
18465|18465|p.leid.inst;;24
18471|18471|p.leid.inst;;37
18317|18317|p.daris;;15
18459|18459|p.cair.masp;3;67353
18528e|18528|bgu;4;1090
18277|18277|sb;18;13315
18511|18511|chr.mitt;;323
18505|18505|bgu;4;1060
18263|18263|sb;18;13279
18539|18539|bgu;4;1101
18713|18713|stud.pal;20;61
18061|18061|p.brook;;37
18707|18707|stud.pal;20;54
18049|18049|sb;4;7440
18908|18908|p.cair.masp;2;67154r
18568a|18568|bgu;4;1151
18934|18934|p.cair.masp;2;67199
18920|18920|p.cair.masp;2;67164
18947|18947|p.cair.masp;2;67254
18953|18953|psi;6;689a
18006|18006|sb;5;8001
18760|18760|p.stras;2;125
18012|18012|sb;5;8046
18984|18984|p.cair.masp;1;67008
18990|18990|p.cair.masp;1;67026dupl
18748|18748|stud.pal;20;137
18589|18589|bgu;4;1145r
18562|18562|bgu;4;1120
18204|18204|sb;14;12197
18210|18210|sb;14;12214
18576|18576|bgu;4;1132
18888a|18888|p.cair.masp;2;67139
18238|18238|bgu;7;1641
18370|18370|sb;18;13108
18364|18364|sb;18;13107
18402|18402|sb;18;13086
18358|18358|sb;18;13776
18833|18833|rom.mil.rec;1;78_33
18827|18827|sb;3;6823
18199|18199|sb;14;12170
18172|18172|sb;14;11700
18575a|18575|bgu;4;1131
18614|18614|bgu;4;1164
18166|18166|sb;14;11640
18626d|18626|bgu;4;1170vi
18628|18628|bgu;4;1171
18629|18629|bgu;4;1172
18502b|18502|bgu;4;1057
18601|18601|bgu;4;1152
18167|18167|sb;14;11643
18173|18173|sb;14;11701
18615|18615|bgu;4;1165
18826|18826|sb;3;6821
18198|18198|sb;14;12168
18359|18359|sb;18;13915
18365|18365|sb;18;13851
18403|18403|sb;18;13320
18371|18371|sb;18;14056
18666a|18666|p.stras;1;11
18239|18239|stud.pal;22;4
18211|18211|sb;14;12216
18577|18577|bgu;4;1133
18563|18563|bgu;4;1121dupl
18205|18205|sb;14;12208
18588|18588|bgu;4;1144
18749|18749|stud.pal;20;138
18991|18991|p.cair.masp;1;67027dupl
18985|18985|p.cair.masp;1;67017
18775|18775|p.stras;5;338
18013|18013|sb;5;8048
18007|18007|sb;5;8028
18761|18761|p.stras;5;303
18952|18952|psi;6;688v
18946|18946|p.cair.masp;2;67253dupl
18978|18978|p.cair.masp;1;67003
18788|18788|p.stras;5;373
18950|18950|psi;6;685
18944|18944|p.cair.masp;2;67251
18011|18011|sb;5;8044
18777|18777|p.stras;5;343
18763|18763|p.stras;5;316
18005|18005|sb;5;7987
18993|18993|p.cair.masp;1;67029
18987|18987|p.cair.masp;1;67021
18207|18207|sb;14;12210
18561|18561|bgu;4;1119
18549|18549|c.pap.gr;1;9
18888b|18888|p.cair.masp;2;67139
18398|18398|sb;18;14063
18367|18367|sb;18;13295
18373|18373|sb;18;13260
18415|18415|sb;18;14037
18429|18429|p.cair.masp;3;67302
18818|18818|sb;3;6016
18824|18824|sb;3;6663
18165|18165|sb;14;11635
18617|18617|bgu;4;1167i
18171|18171|sb;14;11656
18575b|18575|bgu;4;1131
18159|18159|sb;14;11612
18158|18158|sb;14;11611
18616|18616|bgu;4;1166
18170|18170|sb;14;11654
18164|18164|sb;14;11629
18502a|18502|bgu;4;1057
18831|18831|rom.mil.rec;1;78_32
18825|18825|sb;3;6704
18819|18819|sb;3;7173
18428|18428|p.cair.masp;3;67301
18372|18372|sb;18;13745
18414|18414|sb;18;13268
18400|18400|sb;18;13298
18366|18366|sb;18;13309
18399|18399|sb;18;13777
18888c|18888|p.cair.masp;2;67139
18666b|18666|p.stras;1;11
18548|18548|c.pap.gr;1;6
18560|18560|bgu;4;1118
18212|18212|p.vars;;31
18986|18986|p.cair.masp;1;67019
18038|18038|sb;4;7381
18992|18992|p.cair.masp;1;67028
18762|18762|p.stras;5;308
18004|18004|sb;5;7872
18010|18010|sb;5;8043
18776|18776|p.stras;5;339
18945|18945|p.cair.masp;2;67252
18951|18951|psi;6;688r
18789|18789|p.stras;5;378
18979|18979|sb;28;17239
18955|18955|psi;6;689d
18969|18969|p.athen.xyla;;4
18996|18996|p.cair.masp;1;67032
18028|18028|sb;5;8938
18982|18982|p.cair.masp;1;67006v
18772|18772|p.stras;5;331
18014|18014|sb;5;8050
18888g|18888|p.cair.masp;2;67139
18216|18216|p.matr;;2
18570|18570|bgu;4;1127
18564|18564|bgu;4;1122
18202|18202|sb;14;12186
18438|18438|p.cair.masp;3;67310dupl
18362|18362|sb;18;13751
18404|18404|sb;18;13173
18410|18410|sb;18;13270
18376|18376|sb;18;13251
18821|18821|sb;3;6260
18835|18835|rom.mil.rec;1;78_30
18809|18809|p.stras;5;481
18148|18148|sb;14;11551
18626b|18626|bgu;4;1170iv
18606|18606|bgu;4;1156
18160|18160|sb;14;11614
18174|18174|sb;14;11702
18612|18612|bgu;4;1162
18175|18175|sb;14;11707
18613|18613|bgu;4;1163
18607|18607|bgu;4;1157
18161|18161|p.mich;20;812
18626c|18626|bgu;4;1170v
18149|18149|sb;14;11552
18597a|18597|bgu;4;1150
18820|18820|sb;3;6223
18411|18411|sb;18;13870
18377|18377|sb;18;13916
18363|18363|sb;18;13932
18405|18405|sb;18;14006
18439|18439|p.cair.masp;3;67311
18388|18388|sb;18;13947
18565|18565|bgu;4;1123
18203|18203|sb;14;12190
18217|18217|p.matr;;4
18571|18571|bgu;4;1128
18559|18559|bgu;4;1117
18888f|18888|p.cair.masp;2;67139
18001|18001|sb;5;7756
18767|18767|p.stras;5;318
18773|18773|p.stras;5;337
18015|18015|sb;5;8051
18983|18983|p.cair.masp;1;67007
18997|18997|p.cair.masp;1;67045
18029|18029|sb;5;8946
18968|18968|psi;6;716
18940|18940|p.cair.masp;2;67242
18798|18798|p.stras;5;401bis
18954|18954|psi;6;689b
18956|18956|c.pap.gr;2.1;56
18981|18981|p.cair.masp;1;67006r
18759|18759|p.stras;2;121
18995|18995|p.cair.masp;1;67031
18765|18765|p.stras;5;317
18003|18003|sb;5;7814
18017|18017|sb;5;8053
18771|18771|p.stras;5;329
18888d|18888|p.cair.masp;2;67139
18229|18229|p.alex.giss;;20
18201|18201|sb;24;16009
18567|18567|sb;22;15538
18573|18573|bgu;4;1130
18215|18215|p.matr;;1
18375|18375|sb;18;13252
18413|18413|sb;18;13271
18361|18361|sb;18;14051
18822|18822|sb;3;6304
18626a|18626|bgu;4;1170iii
18639|18639|bgu;4;1183
18611|18611|bgu;4;1161
18177|18177|sb;28;16944
18163|18163|sb;14;11624
18605|18605|bgu;4;1155
18162|18162|sb;14;11617
18604|18604|bgu;4;1154
18610|18610|bgu;4;1160
18176|18176|sb;14;11711
18638|18638|bgu;4;1182
18823|18823|sb;3;6612
18837|18837|rom.mil.rec;1;78_39
18597b|18597|bgu;4;1150
18189|18189|sb;14;12111
18406|18406|sb;18;13771
18360|18360|sb;18;13174
18374|18374|sb;18;13769
18348|18348|sb;18;13151
18572|18572|bgu;4;1129
18214|18214|p.vars;;36
18200|18200|sb;14;12172
18566|18566|bgu;4;1124
18228|18228|p.alex.giss;;19
18888e|18888|p.cair.masp;2;67139
18016|18016|sb;5;8052
18770|18770|p.stras;5;328
18764|18764|p.stras;5;316
18002|18002|sb;5;7758
18994|18994|p.cair.masp;1;67030
18758|18758|p.stras;2;116
18980|18980|p.cair.masp;1;67005
18943|18943|p.cair.masp;2;67250
9900|9900|cpr;15;10rptrpl
9096|9096|bgu;1;51
9928|9928|o.mich;3;1008
9082|9082|bgu;1;359
9069|9069|chr.wilck;;76
9055|9055|chr.wilck;;219
9733|9733|bgu;13;2366
9727|9727|bgu;13;2338
9041|9041|bgu;1;298
9294|9294|bgu;2;659
9280|9280|bgu;2;638
9519|9519|bgu;7;1614
9531|9531|bgu;7;1650
9257|9257|bgu;2;604
9243|9243|c.pap.gr;2.1;14
9525|9525|bgu;7;1634
9486|9486|bgu;7;1578
9492|9492|bgu;7;1586
9445|9445|bgu;4;1048
9323|9323|bgu;3;733
9337|9337|bgu;3;766
9451|9451|bgu;4;1069r
9860|9860|cpr;1;31
9874|9874|cpr;6;3
9690|9690|bgu;13;2289
9848|9848|cpr;1;223
9109|9109|bgu;1;65
9121|9121|c.pap.gr;2.1;55
9647|9647|bgu;13;2236
9653|9653|bgu;13;2245
9135|9135|bgu;1;95
9652|9652|bgu;13;2241
9134|9134|bgu;1;94
9120|9120|bgu;1;77
9646|9646|bgu;13;2235
9108|9108|bgu;1;64
9849|9849|chr.wilck;;111
9691|9691|bgu;13;2290
9685|9685|bgu;13;2282
9875|9875|cpr;6;4
9861|9861|cpr;1;32
9336|9336|bgu;3;765
9450|9450|c.pap.gr;2.1;20
9444|9444|bgu;4;1047
9788a|9788|bgu;15;2525
9493|9493|bgu;7;1587
9487|9487|bgu;7;1579
9784b|9784|bgu;15;2522
9242|9242|bgu;2;582
9530|9530|bgu;7;1649
9256|9256|bgu;2;603
9281|9281|bgu;2;639
9295|9295|bgu;2;660
9726|9726|p.dime;3;22
9040|9040|c.pap.gr;1;20
9054|9054|bgu;1;322
9732|9732|bgu;13;2353
9068|9068|bgu;1;346
9083|9083|chr.mitt;;125dupl
9097|9097|bgu;1;52
9929|9929|o.mich;3;1009
9901|9901|cpr;15;11
9903|9903|cpr;15;17
9917|9917|cpr;15;5
9081|9081|chr.wilck;;246
9095|9095|bgu;1;50
9718|9718|bgu;13;2323
9042|9042|bgu;1;299
9724|9724|bgu;13;2333
9730|9730|bgu;13;2345
9056|9056|chr.mitt;;316
9283|9283|bgu;2;644
9297|9297|bgu;2;662
9268|9268|chr.wilck;;186
9526|9526|bgu;7;1636
9254|9254|bgu;2;598
9532|9532|bgu;7;1652
9491|9491|bgu;7;1583
9485|9485|bgu;7;1577
9308|9308|bgu;3;708
9452|9452|bgu;4;1075
9334|9334|bgu;3;762
9320|9320|bgu;3;722
9877|9877|cpr;7;1
9863|9863|cpr;1;34
9693|9693|bgu;13;2292
9687|9687|bgu;13;2284
9678|9678|bgu;13;2273
9136|9136|chr.wilck;;204
9888|9888|cpr;10;108
9650|9650|bgu;13;2239
9122|9122|bgu;1;8
9645|9645|bgu;13;2233
9123|9123|bgu;1;81
9137|9137|bgu;1;98
9651|9651|bgu;13;2240
9889|9889|cpr;10;125
9679|9679|bgu;13;2274
9686|9686|bgu;13;2283
9692|9692|bgu;13;2291
9862|9862|cpr;1;33
9876|9876|cpr;6;5
9321|9321|bgu;3;723
9447|9447|bgu;4;1049
9453|9453|bgu;4;1076
9335|9335|bgu;3;764
9788b|9788|bgu;15;2525
9309|9309|bgu;3;709
9490|9490|bgu;7;1582
9784a|9784|bgu;15;2522
9255|9255|bgu;2;600
9533|9533|bgu;7;1653
9527|9527|bgu;7;1644
9241|9241|bgu;2;581
9269|9269|bgu;2;621
9296|9296|bgu;2;661
9282|9282|bgu;2;640
9731|9731|bgu;13;2347
9057|9057|bgu;1;327
9043|9043|bgu;1;300
9725|9725|bgu;13;2336
9719|9719|bgu;13;2324
9094|9094|bgu;1;49
9080|9080|bgu;1;357
9916|9916|p.dime;3;24
9183d|9183|bgu;2;452
9902|9902|cpr;15;15
9084|9084|bgu;1;360
9090|9090|bgu;1;42
9906|9906|cpr;15;22
9912|9912|cpr;15;4qtpl
9721|9721|bgu;13;2330
9047|9047|bgu;1;312
9053|9053|bgu;1;321rpdupl
9735|9735|bgu;15;2461
9709|9709|bgu;13;2313
9286|9286|chr.wilck;;490
9292|9292|bgu;2;654
9459b|9459|bgu;4;1088
9793a|9793|bgu;15;2529
9245|9245|bgu;2;587
9523|9523|bgu;7;1617
9537|9537|bgu;7;1657
9251|9251|bgu;2;595
9279|9279|bgu;2;637
9494|9494|bgu;7;1588
9480|9480|bgu;7;1572
9331|9331|bgu;3;757
9457|9457|chla;10;426
9443|9443|chr.wilck;;265
9325|9325|bgu;3;735
9319|9319|bgu;3;721
9696|9696|bgu;13;2295
9682|9682|bgu;13;2279
9872|9872|cpr;6;10
9866|9866|cpr;1;55
9655|9655|bgu;13;2248
9133|9133|bgu;1;91
9127|9127|chr.mitt;;306
9899|9899|cpr;15;1
9641|9641|c.pap.gr;2.1;48
9669|9669|bgu;13;2260
9668|9668|bgu;13;2259
9126|9126|chr.wilck;;345
9640|9640|c.pap.gr;2.1;47
9898|9898|cpr;14;6
9654|9654|bgu;13;2246
9132|9132|bgu;1;90dupl
9867|9867|cpr;1;58
9697|9697|bgu;13;2297
9318|9318|bgu;3;720
9442|9442|bgu;4;1045
9330|9330|bgu;3;756
9456|9456|bgu;4;1079
9481|9481|bgu;7;1574
9495|9495|tyche;30;232
9278|9278|bgu;2;636
9536|9536|bgu;7;1656
9250|9250|bgu;2;594
9293|9293|bgu;2;655
9287|9287|bgu;2;647
9708|9708|bgu;13;2312
9734|9734|bgu;15;2458
9720|9720|bgu;13;2325
9046|9046|bgu;1;31
9913|9913|cpr;15;46
9907|9907|cpr;15;23
9183a|9183|bgu;2;452
9496a|9496|bgu;7;1590a
9091|9091|bgu;1;44
9085|9085|bgu;1;361
9093|9093|chr.mitt;;112
9087|9087|bgu;1;39
9911|9911|cpr;15;3qtpl
9183c|9183|bgu;2;452
9905|9905|cpr;15;21
9736|9736|bgu;15;2463
9050|9050|bgu;1;32
9044|9044|bgu;1;301
9722|9722|bgu;13;2331
9078|9078|bgu;1;355
9291|9291|bgu;2;653
9285|9285|bgu;2;645
9793b|9793|bgu;15;2529
9459a|9459|bgu;4;1088
9252|9252|bgu;2;596
9534|9534|bgu;7;1654
9520|9520|bgu;7;1615
9246|9246|bgu;2;589
9508|9508|bgu;7;1601
9483|9483|bgu;7;1576
9326|9326|bgu;3;742
9440|9440|bgu;4;1037
9454|9454|bgu;4;1077
9332|9332|bgu;3;758
9681|9681|bgu;13;2277
9859|9859|cpr;1;29
9695|9695|bgu;13;2294
9865|9865|cpr;1;46
9871|9871|cpr;6;1
9642|9642|c.pap.gr;2.1;58
9124|9124|bgu;1;82
9130|9130|bgu;1;89
9656|9656|bgu;13;2249
9118|9118|bgu;1;73
9119|9119|bgu;1;74
9657|9657|bgu;13;2250
9643|9643|bgu;13;2232
9125|9125|bgu;1;84
9870|9870|cpr;5;2
9864|9864|chr.mitt;;159
9694|9694|bgu;13;2293
9858|9858|cpr;1;28
9680|9680|bgu;13;2275coli
9469|9469|bgu;9;1898
9455|9455|bgu;4;1078
9333|9333|bgu;3;761
9327|9327|bgu;3;748col2
9441|9441|chr.mitt;;240
9482|9482|bgu;7;1575
9509|9509|bgu;7;1602a
9521|9521|bgu;7;1616
9247|9247|sb;24;15918
9253|9253|bgu;2;597
9535|9535|bgu;7;1655
9284|9284|bgu;2;645
9290|9290|bgu;2;652
9079|9079|chr.wilck;;88
9045|9045|bgu;1;309
9723|9723|bgu;13;2332
9183b|9183|bgu;2;452
9904|9904|cpr;15;2qtpl
9910|9910|cpr;15;26
9086|9086|bgu;1;37
9938|9938|o.mich;3;1057
9496b|9496|bgu;7;1590b
9092|9092|bgu;1;45
9977|9977|p.aberd;;175
9963|9963|o.mich;3;1098
9787|9787|bgu;15;2524
9778|9778|bgu;15;2516
9750|9750|bgu;15;2482
9988|9988|p.aberd;;36a
9036|9036|bgu;1;290
9022|9022|bgu;1;275
9744|9744|bgu;15;2475
9591|9591|bgu;11;2075
9585|9585|bgu;11;2062
9208|9208|bgu;2;513
9234|9234|bgu;2;565
9552|9552|bgu;7;1711
9546|9546|bgu;7;1686
9220|9220|bgu;2;529
9383|9383|bgu;3;855
9397|9397|bgu;3;884
9368|9368|bgu;3;819
9340|9340|bgu;3;770
9426|9426|bgu;3;985
9432|9432|bgu;3;991
9354|9354|bgu;3;791col1
9803|9803|bgu;15;2538
9817|9817|bgu;15;2555
9195|9195|bgu;2;472_1
9618|9618|bgu;11;2110
9464b|9464|bgu;9;1895
9624|9624|bgu;11;2124
9142|9142|bgu;2;379
9156|9156|bgu;2;413
9630|9630|bgu;13;2221
9157|9157|bgu;2;414
9631|9631|bgu;13;2222
9143|9143|bgu;2;382
9619|9619|bgu;11;2116
9194|9194|bgu;2;468
9816|9816|bgu;15;2554
9802|9802|bgu;15;2537
9433|9433|bgu;4;1013
9355|9355|bgu;3;791col2
9341|9341|c.pap.gr;2.1;19
9427|9427|bgu;3;986
9369|9369|bgu;3;820
9396|9396|bgu;3;882
9382|9382|bgu;3;852
9782a|9782|bgu;15;2521lin1_4
9547|9547|bgu;7;1701
9517a|9517|bgu;7;1613
9221|9221|chr.wilck;;191
9235|9235|bgu;2;566
9553|9553|bgu;7;1712
9209|9209|bgu;2;514
9584|9584|bgu;11;2054
9590|9590|bgu;11;2069
9023|9023|bgu;1;278
9745|9745|bgu;15;2476
9989|9989|p.aberd;;36b
9751|9751|bgu;15;2483
9037|9037|chr.wilck;;364
9779|9779|bgu;15;2518
9786|9786|bgu;15;2523r
9792|9792|bgu;15;2528
9962|9962|o.mich;3;1082
9960|9960|o.mich;3;1080
9974|9974|p.aberd;;169
9948|9948|o.mich;3;1066
9790|9790|bgu;15;2526
9009|9009|bgu;1;253
9747|9747|bgu;15;2479
9021|9021|bgu;1;273
9035|9035|bgu;1;289
9753|9753|bgu;15;2486
9586|9586|bgu;11;2063
9592|9592|bgu;11;2076
9579|9579|bgu;11;2045
9223|9223|bgu;2;537dupl
9545|9545|bgu;7;1682
9551|9551|bgu;7;1704
9237|9237|bgu;2;577
9394|9394|bgu;3;880
9380|9380|bgu;3;850
9419|9419|bgu;3;969
9357|9357|bgu;3;800
9431|9431|bgu;3;990
9425|9425|bgu;3;983
9343|9343|bgu;3;780
9814|9814|bgu;15;2551
9800|9800|bgu;15;2536
9828|9828|cpr;1;170
